,TV,Radio,Social Media,Influencer,Sales,ROI
2385,87.0,35.64589864,5.481844244,Macro,307.4999275,0.4166756848552427
2386,30.0,8.321674582,0.139613948,Micro,104.4279501,0.3683045438809202
2387,88.0,23.2144694,1.176796593,Macro,320.1736388,0.35103222868140765
2388,27.0,13.22766271,5.247674761,Nano,98.78179678,0.46036151349098803
2389,33.0,13.46389184,1.837696108,Nano,116.7920584,0.41356911257246926
2390,34.0,13.8062023,1.953826728,Micro,120.067237,0.4144346973521178
2391,21.0,9.677597999,2.621158928,Nano,72.67845873,0.45816542492603846
2392,83.0,33.00440576,4.937946143,Micro,295.4563939,0.4093407839531612
2393,52.0,25.43144364,4.58797385,Micro,185.7341703,0.4415957352248177
2394,19.0,7.055647466,2.038211676,Mega,69.14162383,0.4063233922748904
2395,29.0,13.02837169,4.531267811,Macro,103.9195235,0.44803553685463154
2396,84.0,24.59918411,4.602429717,Macro,298.5811724,0.37913178824064386
2397,20.0,11.84257032,3.544378981,Nano,69.63577196,0.5081719970208255
2398,63.0,28.35259165,4.69537646,Mega,229.1419119,0.4191636846947335
2399,18.0,8.769271983,4.472197966,Mega,63.57169598,0.49143678593738843
2400,90.0,24.509163,5.201518953,Nano,324.3931698,0.36902960079833347
2401,18.0,15.43683719,1.949948939,Mega,68.53864475,0.5163041413800351
2402,47.0,18.40910552,9.195497391,Nano,167.7398014,0.4447638681358305
2403,99.0,28.18236541,4.826003841,Mega,353.0032234,0.3739579712036136
2404,36.0,5.402287105,6.949626356,Macro,126.9402208,0.3809030199906505
2405,68.0,19.53554781,2.056270378,Micro,245.0828176,0.365557320849081
2406,66.0,24.70953165,3.145122616,Macro,238.7796641,0.39305966284756155
2407,31.0,13.19716034,2.334421349,Nano,109.6832077,0.4242361494046641
2408,36.0,0.066122663,0.947359723,Micro,129.7243214,0.2853241549968902
2409,61.0,28.09411494,4.630805282,Mega,215.5914833,0.43473387161393495
2410,43.0,22.95583839,3.316618583,Micro,153.5383231,0.4511737237606966
2411,23.0,2.8227398,2.647984558,Nano,82.07620152,0.3468816030803079
2412,100.0,34.4882046,9.18719983,Mega,360.4000528,0.3986553367952226
2413,41.0,19.71084564,2.568993237,Mega,144.5375994,0.43780884101912104
2414,95.0,35.2543515,7.879232437,Micro,337.4651734,0.40932693156241406
2415,60.0,11.36731934,0.820350637,Micro,213.482651,0.338143027730155
2416,43.0,18.7292892,2.593969187,Macro,156.5390038,0.4109088267176005
2417,24.0,14.37081327,0.126918813,Micro,87.31981905,0.4408819498464135
2418,97.0,35.15147481,10.61089545,Mega,345.5068264,0.4131969598039756
2419,21.0,2.535155143,0.809429431,Macro,75.1029808,0.32414937882199213
2420,28.0,11.13920205,3.30620113,Micro,103.420816,0.4104145066888662
2421,51.0,12.40537883,2.253725276,Mega,182.6411494,0.35949786957483965
2422,49.0,17.4557372,3.492273273,Macro,170.7516549,0.40964762838734864
2423,93.0,31.41990627,6.764271255,Micro,334.0413917,0.39271833007693696
2424,65.0,27.45177105,4.551897382,Macro,235.7711887,0.41143139230395714
2425,47.0,4.139878602,1.573396939,Macro,164.2736798,0.3208869223918121
2426,36.0,6.743957107,1.708179361,Micro,129.0150235,0.34455007844880947
2427,42.0,17.86317794,4.313004614,Macro,152.6021862,0.4205456301254483
2428,46.0,15.49217812,1.251590075,Macro,164.1988926,0.38212053200534196
2429,10.0,1.179966599,0.939788674,Mega,34.20517016,0.3543252442922506
2430,96.0,29.50164045,4.919930365,Macro,344.0900697,0.37903323083025897
2431,73.0,28.055282,3.205905832,Micro,261.0790365,0.39934722155296454
2432,92.0,31.49086179,2.679171631,Micro,328.5020583,0.38407684284820204
2433,100.0,30.35892668,5.196090554,Macro,352.3043995,0.3847667455370508
2434,54.0,26.53273409,4.434096476,Nano,193.2610151,0.4396480610537784
2435,71.0,19.47415695,4.433751454,Nano,252.0522656,0.37654058842945
2436,31.0,10.97590334,0.973358699,Micro,103.1601824,0.41633565431733865
2437,69.0,26.58051398,5.179786502,Mega,247.6436233,0.4068762164731257
2438,92.0,27.35483097,6.16496891,Mega,325.1388659,0.3860498176142528
2439,10.0,5.134350235,0.689810674,Micro,36.81113686,0.42987427878640094
2440,90.0,34.3769832,5.298158719,Mega,321.4109157,0.4034559362633371
2441,71.0,35.11346181,4.409213287,Mega,255.7971209,0.4320716148334099
2442,100.0,31.42083841,2.9241027,Micro,357.5871303,0.37569847940917345
2443,15.0,4.953746366,0.903951533,Nano,50.81086695,0.4104967923402063
2444,79.0,27.34613781,4.091102903,Nano,284.7784983,0.38780048835238906
2445,26.0,1.995924359,0.167337894,Nano,90.95073418,0.30965403970530103
2446,87.0,32.39081231,2.967629819,Nano,310.9883193,0.3934502826486062
2447,73.0,25.82738523,6.636373592,Macro,261.1560387,0.4038342722112977
2448,53.0,13.90281276,0.50415037,Micro,188.0267689,0.3584966306890572
2449,28.0,8.175976358,0.989815074,Macro,98.66788298,0.3766756750981828
2450,54.0,18.49857849,2.407925531,Nano,193.3407786,0.3874325145652434
2451,73.0,30.78177788,4.857009064,Mega,262.5100901,0.41384613788603464
2452,55.0,10.70403354,3.313741031,Macro,192.2201481,0.3590558807347002
2453,69.0,20.65784983,3.72670806,Macro,245.8037354,0.3799151291905062
2454,29.0,20.19454619,4.263712907,Macro,107.7477433,0.49614272614654376
2455,77.0,34.01181552,4.378510541,Nano,279.7063419,0.4125409716389416
2456,44.0,19.87737672,2.927407367,Mega,151.1013072,0.44211916710009774
2457,55.0,21.06207556,3.82003968,Micro,193.6095728,0.4125938303810977
2458,24.0,7.225799684,1.333769168,Macro,81.65390429,0.3987509125878688
2459,18.0,9.088533067,2.109127791,Micro,63.82023463,0.45749848817188526
2460,80.0,17.03688921,0.749839536,Nano,285.037501,0.343066187441771
2461,40.0,18.00291183,3.036473483,Mega,142.3331263,0.42884876416151624
2462,59.0,15.50264678,2.655940387,Nano,213.4362695,0.3615064456840124
2463,80.0,21.63872186,4.977302203,Nano,283.9177917,0.37551723484682203
2464,35.0,10.02438885,0.033313202,Nano,125.5127538,0.3589890324914535
2465,21.0,11.11699915,0.298541858,Nano,75.67241818,0.42836665971072846
2466,86.0,19.98864888,1.227231469,Nano,302.1601492,0.35483130595766865
2467,95.0,33.30369314,5.275759812,Macro,335.7403031,0.39786540882526533
2468,34.0,7.666725668,0.319328304,Nano,125.8416562,0.33364193733489655
2469,22.0,9.616684504,4.067506017,Nano,76.62726351,0.4656853042434843
2470,89.0,22.98771862,2.588135171,Mega,322.9763253,0.3547500074024776
2471,83.0,30.25054026,5.5311094,Macro,296.709142,0.400330265725348
2472,54.0,18.67618628,7.608255903,Mega,188.9638766,0.42486661274920096
2473,69.0,23.47473707,5.622279813,Micro,243.0745221,0.40356766326436816
2474,86.0,30.68348155,2.984064744,Nano,302.816704,0.39518145701103724
2475,94.0,22.11973254,2.528224806,Macro,331.4718283,0.3579428090601327
2476,13.0,7.486313376,3.155098432,Macro,49.4566405,0.47802300295750977
2477,90.0,27.8735925,5.378532398,Micro,317.4466236,0.3882609413206561
2478,11.0,3.53866401,0.828501974,Nano,41.48489864,0.37042795059845907
2479,85.0,31.13707294,7.574485845,Nano,304.7830071,0.40590044688551136
2480,37.0,20.4962389,0.8425903,Micro,129.7000617,0.4497980065340247
2481,16.0,10.86123463,2.575875195,Macro,51.93438844,0.5668134488386015
2482,86.0,33.99132588,4.794126579,Nano,310.3503959,0.40207924367916037
2483,27.0,2.838152223,0.755762023,Nano,98.34374047,0.3110916271822379
2484,35.0,3.862101912,1.207369381,Micro,124.6061627,0.3215689370795462
2485,16.0,6.067807963,1.960487823,Nano,60.3119441,0.39840028612176676
2486,98.0,33.64967765,5.078640803,Micro,348.7073438,0.3921004845008946
2487,66.0,24.66717022,6.205361221,Mega,236.4799492,0.40964374260361186
2488,34.0,18.30838926,4.750979211,Nano,118.2933637,0.48235477195243537
2489,66.0,27.96404564,5.055596363,Nano,232.2652984,0.4263212915795604
2490,48.0,15.83879227,4.468691942,Micro,169.2070647,0.4036916799727453
2491,65.0,22.51872325,2.126138663,Micro,227.3957651,0.3942239727884888
2492,54.0,12.49816459,1.463925159,Micro,192.4104277,0.35321417119327986
2493,89.0,30.08565306,4.965533461,Nano,314.483948,0.3944595179179066
2494,24.0,3.745263481,1.877094065,Mega,83.40241283,0.35517386776782534
2495,83.0,17.02920312,4.591346122,Micro,299.6631813,0.34912713930398365
2496,64.0,14.19845566,3.631962564,Nano,231.7642637,0.353076082212238
2497,48.0,6.591213206,0.763794602,Macro,168.0750508,0.32934696461207313
2498,97.0,32.3661171,2.549591051,Nano,351.7904738,0.37498374167458765
2499,10.0,3.378004965,2.388981177,Mega,33.74191884,0.4672818465590264
2500,89.0,39.10625599,8.950138985,Macro,316.1863507,0.43346714578783363
2501,12.0,1.988066733,2.637867593,Mega,43.69948833,0.3804606177639426
2502,35.0,10.33273313,2.29723655,Mega,125.0580855,0.3808627766015177
2503,26.0,12.59696072,2.103348433,Micro,91.81486029,0.4432867296693242
2504,60.0,29.23658685,8.323847071,Nano,210.1216408,0.46430455020985156
2505,84.0,28.25824209,4.849899418,Mega,298.1240103,0.39281687305277735
2506,36.0,13.68058332,2.503554117,Macro,125.8172447,0.41476140700289865
2507,82.0,22.66547098,2.926556978,Mega,291.8371949,0.36867140254300734
2508,67.0,22.5334402,1.805945665,Nano,241.3052379,0.3785221848472772
2509,34.0,16.00345822,5.979958691,Micro,117.5767924,0.4761434273571831
2510,73.0,27.55549019,2.927052434,Micro,258.4451317,0.4004043022335638
2511,100.0,37.14666656,6.341597116,Nano,355.1093911,0.40406778100552465
2512,11.0,0.675873706,3.25992037,Mega,39.78232893,0.37543790114150066
2513,53.0,12.02782682,0.297664101,Macro,184.1005902,0.3548358582122568
2514,13.0,8.222252441,0.500016101,Mega,45.41847675,0.4782694202090342
2515,50.0,17.54113274,4.515252989,Nano,180.1869834,0.39989784150523716
2516,82.0,35.19842223,5.380117436,Mega,290.437967,0.42204723071209216
2517,43.0,26.13090993,8.160684173,Micro,157.4749203,0.49081843607702397
2518,22.0,10.88647478,1.949233449,Micro,78.92808435,0.44136011301787026
2519,42.0,15.31567266,0.605210374,Nano,145.500278,0.3980809097423168
2520,66.0,21.37608291,4.584668421,Micro,236.5744786,0.38871797108126444
2521,92.0,31.23012284,7.478934482,Nano,330.3909663,0.39561934391182535
2522,71.0,27.63860309,6.434458431,Macro,251.9798305,0.41698996825462187
2523,48.0,16.11600234,1.698185318,Mega,168.0050349,0.39173937672269127
2524,12.0,12.10063922,2.98563609,Macro,42.68958063,0.634493825197364
2525,20.0,10.17960343,1.182064453,Nano,69.84162145,0.44903980222526746
2526,11.0,7.633014867,4.595993855,Macro,40.91116356,0.5677914461643828
2527,36.0,4.91886598,0.39581294,Nano,127.4281858,0.3242193134950839
2528,50.0,14.21822384,2.842302575,Mega,179.4987637,0.3735988205861944
2529,39.0,12.28524638,0.224403383,Micro,131.8205648,0.39075579626859563
2530,58.0,14.92296684,4.218225759,Mega,207.7139558,0.3713818472229973
2531,77.0,28.06805667,4.932782548,Micro,274.1199892,0.40128718645812644
2532,51.0,18.27354261,4.86975182,Nano,177.2435407,0.4183130969804644
2533,48.0,15.19533858,0.735757833,Nano,168.7684729,0.37880947379834945
2534,25.0,11.09126345,0.95375194,Mega,88.89038327,0.4167494168348634
2535,31.0,5.381640531,0.013626625,Micro,102.5835669,0.35478652435120195
2536,86.0,22.55656827,3.67613635,Mega,303.7166426,0.36953096695399856
2537,77.0,27.85366422,4.163342937,Macro,275.028505,0.3963843935267728
2538,79.0,20.13887118,1.706797882,Micro,279.9790285,0.3601900813867564
2539,32.0,13.33536154,2.344050692,Nano,116.1443174,0.4105186831293048
2540,19.0,2.386864323,0.60145585,Micro,63.1760749,0.34804821616102016
2541,98.0,37.59513773,5.830734367,Micro,350.3979263,0.4036150373102251
2542,35.0,1.593057415,2.974800702,Mega,128.4690345,0.30799529451589364
2543,59.0,26.02847298,5.427977765,Micro,215.7912974,0.4191848875968619
2544,80.0,31.97400407,6.8890137,Macro,288.9961214,0.4112962388359583
2545,52.0,19.74043808,3.888113029,Micro,183.6277168,0.4118580377022909
2546,20.0,3.31555073,0.424423006,Micro,71.75423315,0.33085119433124344
2547,16.0,8.801618847,1.652085483,Mega,58.15906088,0.4548509540857635
2548,97.0,31.55107466,5.170242248,Macro,350.0908826,0.38196172352418756
2549,13.0,0.014486494,1.47170989,Micro,45.03232579,0.32168439293039675
2550,41.0,11.93316821,0.379865341,Nano,144.6284015,0.36862077571257673
2551,31.0,6.751330815,0.436407096,Micro,109.4019308,0.34905908544531833
2552,38.0,6.215195866,5.315751143,Mega,138.3211236,0.3580866444682351
2553,40.0,10.13915927,0.323433508,Macro,141.588694,0.3564026996251551
2554,92.0,30.38715716,5.554089658,Mega,328.955878,0.38893132901549793
2555,85.0,32.63667971,6.619127623,Macro,304.419999,0.40817228743568845
2556,29.0,5.147269556,0.515674511,Macro,106.9499394,0.32410438249392776
2557,51.0,27.16698915,1.952594516,Micro,185.1461543,0.43273695837170306
2558,80.0,27.73499051,5.223389145,Nano,285.4256742,0.3957540959537129
2559,23.0,13.72417939,0.403192075,Macro,85.07028547,0.4364317253654092
2560,82.0,26.52121969,8.80643288,Macro,295.120769,0.3975581012734485
2561,79.0,18.80024331,3.090105563,Macro,280.469538,0.35971945328693766
2562,88.0,29.88066383,3.144183213,Mega,314.2050324,0.3851779397630043
2563,18.0,9.081157279,2.338192893,Mega,65.65345809,0.4481005422695473
2564,58.0,9.560125465,1.010489382,Micro,206.4083305,0.33220856290487755
2565,40.0,17.98433334,1.719860401,Nano,144.9588328,0.4118699950031606
2566,78.0,26.62195735,3.352122062,Mega,282.0505985,0.38281811840225544
2567,34.0,9.997653399,3.082762553,Micro,119.1270308,0.3952118644763536
2568,47.0,18.99043686,2.714217977,Micro,168.0814469,0.40875811164260034
2569,18.0,8.991212405,0.950586255,Micro,62.63569997,0.4461002060068461
2570,65.0,26.21705634,5.481302028,Macro,228.0181448,0.42408185740137644
2571,21.0,5.777996595,0.342541946,Mega,66.49664423,0.4078482283586358
2572,84.0,29.83428924,2.578412201,Micro,296.1422357,0.3930972600575933
2573,22.0,5.55931568,2.410001518,Micro,80.30333838,0.3732013861762941
2574,85.0,34.1858967,3.882799492,Macro,301.1306898,0.40868865366641216
2575,48.0,21.10276132,1.895651693,Mega,166.6313611,0.4260807362090257
2576,21.0,9.169823519,0.067278862,Nano,73.88883844,0.4092242214032563
2577,42.0,12.58996505,1.843294988,Macro,145.3078747,0.3883702803754516
2578,26.0,6.527093405,4.829395036,Macro,89.66739821,0.4166117138083068
2579,33.0,13.92505939,3.029450851,Micro,113.9643617,0.4383344889211976
2580,11.0,6.886104824,3.476852778,Macro,37.11199279,0.575634882311045
2581,44.0,11.41018973,2.206969456,Mega,156.3562456,0.36849924967755815
2582,41.0,7.275071751,3.573620196,Nano,143.3844892,0.36160600240852275
2583,77.0,34.14759364,6.433184714,Macro,270.3489805,0.4349222184472044
2584,40.0,13.81986703,1.308923021,Mega,142.174681,0.38775392118516516
2585,35.0,11.02127115,2.528031813,Nano,123.1258504,0.39430633620216604
2586,43.0,15.50500023,2.07810808,Macro,149.1630186,0.40615367588169743
2587,79.0,27.44053749,2.943291647,Mega,276.9901608,0.3949014969379374
2588,25.0,15.02863648,1.608618992,Nano,88.14692956,0.47236194930259345
2589,46.0,9.020878057,1.983441738,Micro,162.2787476,0.3512740924986039
2590,37.0,10.00031472,0.039404657,Mega,132.621346,0.35469191646569476
2591,45.0,20.19360374,4.269134455,Micro,158.8948494,0.43716167300134023
2592,27.0,8.827911582,3.775343168,Nano,93.1858473,0.42499216240962373
2593,21.0,7.138058437,2.684297188,Nano,73.52872631,0.41918794424714684
2594,36.0,20.90492829,1.336251172,Nano,129.4954835,0.44975452338459354
2595,15.0,0.233438486,0.44392485,Micro,48.34134583,0.3243054794364214
2596,82.0,31.21632112,5.677709042,Mega,290.9593633,0.40862761319494545
2597,63.0,12.93722066,3.647490817,Macro,228.0006715,0.3490547240647052
2598,80.0,20.53619813,4.65380506,Nano,288.3128639,0.36484672160339215
2599,34.0,13.051953,2.381356122,Macro,123.3031219,0.40090882015210355
2600,39.0,9.448712198,0.656320737,Nano,133.3903142,0.3681304240829204
2601,83.0,28.35233604,3.111934148,Macro,302.2268785,0.3787362353610121
2602,75.0,26.68858037,7.527451339,Nano,267.6007639,0.4081304930422883
2603,96.0,28.69482119,1.184927259,Macro,347.6217435,0.36211701598867335
2604,85.0,31.35910881,3.82809637,Mega,304.4568708,0.39475937877241035
2605,23.0,0.841225477,0.663195999,Mega,82.48651058,0.2970718642805753
2606,88.0,25.32678512,5.133571929,Macro,311.6614353,0.38009308702237116
2607,39.0,9.429549985,0.617180797,Micro,138.2677026,0.3547229747780593
2608,17.0,9.739491458,3.319238042,Nano,60.70006263,0.49520096351834686
2609,23.0,14.9101453,3.247083339,Mega,80.12635487,0.5136540743151866
2610,38.0,16.35728777,0.910704373,Nano,131.0122933,0.42185348222585456
2611,67.0,22.27987654,2.004705935,Nano,241.6568055,0.3777447206012992
2612,70.0,21.05815129,5.146705872,Macro,249.8114662,0.3851098535444247
2613,62.0,23.88464708,4.74068007,Mega,219.8811188,0.4121560216019785
2614,55.0,19.36532701,7.680491394,Macro,193.5565201,0.4238855831961199
2615,75.0,22.15841736,2.535527683,Mega,263.5079422,0.37833373905418477
2616,87.0,30.68709234,1.275253398,Nano,310.8153236,0.3827428595222581
2617,45.0,15.74523453,0.344629786,Micro,157.924518,0.38682951253965514
2618,86.0,18.58905369,2.780680191,Micro,304.9511132,0.3520883487006074
2619,80.0,25.32034737,6.524476741,Mega,288.3030984,0.38794180406560624
2620,36.0,11.66355563,0.421868807,Micro,130.1610471,0.3694302213169581
2621,41.0,14.35188944,3.039988379,Micro,147.3946664,0.3961600459852189
2622,89.0,32.18271929,3.791252056,Macro,316.5400344,0.3948125284780723
2623,32.0,9.634628021,4.311247152,Macro,117.1260827,0.3922770583105995
2624,95.0,22.10773802,0.785405303,Micro,344.8519006,0.34186601006948314
2625,80.0,24.53154648,5.517524789,Nano,286.0021775,0.38478403287331614
2626,56.0,22.82931149,6.750361981,Micro,196.5688926,0.4353673276531446
2627,36.0,1.546544558,0.259152416,Micro,128.3416589,0.2945707364080207
2628,92.0,32.50731066,6.995889112,Nano,331.0238396,0.39726202176527475
2629,54.0,18.12225321,6.685431919,Nano,194.0358153,0.40615019967914134
2630,16.0,6.717837678,2.14724259,Micro,57.62621438,0.4314890460101051
2631,11.0,6.327931043,1.110666769,Macro,40.16005595,0.4591277919272919
2632,58.0,14.52240349,2.871804552,Mega,209.8950004,0.35919963742976324
2633,12.0,4.55390149,0.028845079,Macro,44.26360954,0.3746361117254696
2634,27.0,17.84797223,3.732882382,Mega,95.68459403,0.5077186678219948
2635,14.0,7.528707085,0.62760563,Nano,54.68936909,0.40513015753643616
2636,63.0,24.27373202,2.836324904,Micro,220.8635879,0.40798964546749533
2637,57.0,18.0141482,1.533416779,Nano,202.3870613,0.378223610181942
2638,31.0,9.288699517,4.01258944,Nano,112.3453068,0.39433146091154736
2639,49.0,16.93806801,0.071734979,Macro,175.9464773,0.3751697902791714
2640,32.0,14.48421832,0.612035667,Micro,112.9942153,0.4168023456949482
2641,86.0,30.92426092,4.636847457,Mega,304.5374673,0.3991663470992556
2642,17.0,9.465577577,3.693051043,Nano,63.82033234,0.47255517974007466
2643,34.0,12.55262291,1.431271991,Micro,118.9983017,0.40323176226472146
2644,69.0,23.3830835,6.09007978,Macro,246.8754116,0.39887797104537565
2645,40.0,13.50408741,1.5672662,Mega,139.0751487,0.3959827052120923
2646,80.0,27.5636699,1.277631295,Micro,284.0579455,0.383165839643799
2647,70.0,25.22857993,1.980812384,Mega,251.403637,0.3866666110084955
2648,36.0,19.24574054,0.229962294,Mega,123.30723,0.44989821630086085
2649,21.0,4.015279347,0.073865848,Macro,73.51436294,0.34128222284231635
2650,90.0,32.26545634,5.473180079,Micro,317.3858125,0.4024711609281527
2651,18.0,6.770558288,0.753333515,Macro,69.64708343,0.3664746683707614
2652,22.0,16.95506909,3.637021955,Micro,78.03576719,0.5458021696807002
2653,72.0,15.43129391,3.006825317,Macro,258.0288425,0.3504961629512406
2654,44.0,16.48492471,1.282186653,Micro,157.0058879,0.3934063377441019
2655,89.0,31.37888985,3.74603739,Mega,318.7830508,0.3893711630166757
2656,89.0,33.22895595,5.27459422,Macro,321.2773925,0.39686437062327684
2657,60.0,23.78188165,1.048029693,Nano,213.2724719,0.3977536837608155
2658,42.0,9.080773683,3.203523671,Nano,146.9101496,0.3695067869837633
2659,82.0,27.29885728,2.750432923,Mega,289.5230097,0.387013420173768
2660,98.0,32.90246875,4.878579353,Nano,349.5406063,0.38845572061079303
2661,87.0,30.91030003,7.642073563,Micro,310.8008998,0.403963996480682
2662,72.0,29.09432783,4.46136209,Macro,256.1411528,0.41209969099506605
2663,57.0,22.68934587,4.243392228,Nano,200.7843525,0.41802429847216305
2664,45.0,15.75354548,0.714255601,Micro,157.6297256,0.3899505683146352
2665,15.0,6.092326337,2.210370127,Mega,53.9003205,0.43232946015599294
2666,21.0,17.18990789,0.237534685,Macro,73.14737548,0.5253427388588516
2667,99.0,27.32209399,2.769970013,Macro,351.3896605,0.3673758181140335
2668,33.0,14.23628106,1.756967978,Macro,118.7427187,0.412600027811221
2669,28.0,12.27441919,0.323515501,Nano,95.35275739,0.42576571252104833
2670,43.0,8.871398971,3.545252188,Macro,154.0226563,0.3597954514630715
2671,13.0,4.450937443,3.332875723,Macro,46.04861925,0.4513449806858216
2672,14.0,10.43400455,2.627862541,Micro,49.6229099,0.5453502655433754
2673,63.0,23.04076574,5.078547759,Micro,225.4093744,0.40423923690637775
2674,39.0,13.19598147,0.423432855,Macro,139.1971639,0.37802073584489176
2675,21.0,3.580580052,0.165207857,Macro,74.51676782,0.3320834844685565
2676,64.0,20.9722448,2.587763209,Macro,230.6616991,0.3796035854701636
2677,57.0,20.73205864,5.623284528,Mega,207.4863233,0.40173897653715857
2678,84.0,26.76644607,3.817537409,Mega,294.202871,0.38947268967677745
2679,92.0,33.39604904,4.480487867,Nano,321.7504669,0.4036560946075196
2680,58.0,19.60865788,2.15523984,Macro,210.4584896,0.3790006184668541
2681,40.0,9.006915909,1.575542558,Macro,139.5806481,0.36238876345352067
2682,70.0,21.17876903,1.700145413,Macro,250.4826895,0.3707997332206863
2683,20.0,7.518263983,1.381464824,Nano,68.42501013,0.42235622255800465
2684,60.0,17.69173462,3.241365169,Nano,216.0789617,0.37455335379372107
2685,95.0,26.52648147,7.958528174,Micro,336.3691573,0.38494911567803247
2686,50.0,14.19652687,0.137827823,Mega,174.8740677,0.36788962216723226
2687,100.0,33.56740156,6.740516964,Macro,353.6220534,0.39677366605099856
2688,89.0,25.80629941,0.788523459,Macro,316.7094486,0.3649869726968418
2689,47.0,8.019407584,0.780992605,Micro,163.5669052,0.34114725176691796
2690,47.0,15.70133839,0.377178568,Nano,172.1412058,0.3664347340013811
2691,70.0,25.91833389,4.768469714,Nano,252.1067578,0.3993816131016858
2692,29.0,8.503710547,3.662492615,Macro,101.7461246,0.40459725934367424
2693,64.0,13.13494165,2.703723754,Micro,223.5338943,0.3571658144015075
2694,77.0,29.75675332,3.156460901,Macro,279.061514,0.39386733285264125
2695,50.0,18.2630567,4.050816325,Mega,180.4424011,0.4007587606026375
2696,21.0,17.19214314,1.894452133,Micro,77.19592466,0.5192838281237837
2697,69.0,25.03470033,9.204856494,Macro,239.5680872,0.4309403561661029
2698,65.0,26.47185629,6.427113657,Nano,233.8431002,0.4186523778690478
2699,30.0,10.3027251,3.030377184,Micro,108.1222192,0.40077888342121637
2700,46.0,20.35389675,3.989674716,Macro,165.8408051,0.4241632294511816
2701,61.0,23.62333336,0.386922712,Mega,219.3898315,0.38748494171663556
2702,72.0,17.98193992,1.675082402,Micro,248.8023789,0.3683928695828077
2703,39.0,14.01695152,3.105424638,Nano,142.3453845,0.3942690263905255
2704,97.0,32.49473058,6.186571761,Macro,347.8776156,0.3900259638924581
2705,87.0,38.17605375,6.963602725,Mega,307.416326,0.4298394239315708
2706,89.0,32.45209007,4.445174089,Micro,324.5892769,0.3878663687272289
2707,36.0,7.734769762,1.820901371,Micro,124.7621206,0.36514024380088966
2708,60.0,19.08371682,2.884634332,Nano,211.6521752,0.38727856718006465
2709,19.0,12.66996639,1.461187917,Mega,69.7213785,0.47519362094941936
2710,24.0,12.87917212,0.569848093,Nano,84.35561875,0.4439422147324359
2711,56.0,25.10714076,7.154155755,Mega,201.3638581,0.43831746842657465
2712,66.0,17.00947877,6.048201516,Macro,240.4988996,0.3703038992449511
2713,91.0,31.57090079,5.354754236,Nano,331.8671743,0.38547245685214493
2714,65.0,13.28316032,1.042497914,Nano,234.9536246,0.3376226196512144
2715,56.0,20.55128397,1.437485088,Micro,200.475809,0.38901835312209665
2716,21.0,9.726088372,0.863382785,Nano,75.92780039,0.4160461780104519
2717,52.0,17.23864858,7.172554439,Nano,188.9634803,0.40437021427467856
2718,36.0,10.56614422,2.638889554,Mega,128.4165943,0.3831672537510987
2719,79.0,25.06755404,3.429945412,Mega,285.761592,0.37617896337867546
2720,74.0,21.60479931,4.666188365,Macro,261.4717905,0.38348682847681803
2721,84.0,26.41066438,5.163949549,Nano,298.9711942,0.3865744130910656
2722,51.0,18.95737635,2.877555299,Macro,183.4840455,0.39695512190459087
2723,20.0,4.218479595,2.092680162,Micro,68.12363535,0.386226595539429
2724,20.0,12.22988349,5.542360445,Micro,75.93383288,0.49743628765180803
2725,45.0,17.45057273,3.797949477,Micro,156.7943081,0.42251866799111193
2726,63.0,20.35692774,1.927395643,Nano,222.5016725,0.3832974486203019
2727,82.0,27.1165686,4.626630461,Mega,291.5314175,0.3901576030343282
2728,43.0,13.70486746,2.218968013,Nano,151.2688729,0.3895304720882865
2729,10.0,2.563279595,2.194326393,Nano,36.91917963,0.3997273540717622
2730,28.0,6.698580072,2.975868625,Mega,97.08322836,0.38806341047185994
2731,96.0,25.73667837,4.179366017,Nano,346.9400122,0.36293318717707707
2732,21.0,4.192298884,1.011604124,Micro,75.3411398,0.3478033791041744
2733,41.0,4.510233003,0.651581966,Mega,148.9073606,0.3100035806356237
2734,69.0,31.30100477,4.080001577,Nano,247.9551456,0.420967292670695
2735,64.0,22.1945826,3.116904294,Macro,228.6388175,0.3906225892460278
2736,81.0,29.09884013,3.436515796,Nano,288.8354078,0.3930797709005814
2737,91.0,27.36025947,6.603772501,Micro,320.4673397,0.3899431127302486
2738,84.0,29.65912031,5.892874671,Nano,300.3318396,0.39806633602426744
2739,93.0,37.70803265,6.43094939,Macro,326.2649816,0.4203300684231323
2740,99.0,33.42960304,6.443252612,Macro,353.46916,0.3928853528607702
2741,70.0,23.21694607,4.202648436,Micro,250.2521525,0.38928574053324083
2742,90.0,28.38052047,4.338469575,Nano,318.6274849,0.3851487892939144
2743,34.0,3.974176914,2.878866014,Nano,117.6208998,0.347328093880132
2744,26.0,2.170693374,0.057924027,Macro,91.76813254,0.3076080619674338
2745,64.0,14.49372202,0.737132129,Micro,228.6705497,0.3464847320870371
2746,97.0,38.2427277,7.11700822,Micro,350.1140371,0.40660962096569414
2747,73.0,30.28290663,4.22436639,Nano,260.2546867,0.41308486845397513
2748,54.0,22.93800806,0.049662684,Nano,188.4611145,0.408506927003236
2749,18.0,3.398236382,0.905116643,Macro,64.50258019,0.34577458699020763
2750,38.0,12.25305035,2.427705252,Micro,137.9207634,0.38196392119157896
2751,43.0,10.06244907,0.24725853,Nano,154.8917662,0.344173928078044
2752,38.0,21.82640897,2.802768211,Nano,132.7269458,0.47186482596663504
