,createdAt,platformCode,channelCode,marketingInvestment,impressions,clicks,visits,conversions,deliveries,revenue
1169,2020-02-24,Silverpop,emailing,1379.31,0.0,0.0,1288.0,20.0,19.0,40088.0
1170,2020-02-24,Sklik,sklik_bra,54.8,115.0,80.0,77.0,5.0,5.0,6333.0
1171,2020-02-24,Sklik,sklik_pla,85.0,1905.0,32.0,31.0,1.0,1.0,1550.0
1172,2020-02-24,Sklik,sklik_rem,365.1,18629.0,121.0,123.0,1.0,1.0,175.0
1173,2020-02-24,Sklik,sklik_sea,174.89999999999998,863.0,68.0,65.0,0.0,0.0,
1174,2020-02-24,ZboziCz,zbozi,333.87,2946.0,54.0,36.0,0.0,0.0,
1175,2020-02-24,unpaid,direct,0.0,0.0,0.0,607.0,6.0,5.0,
1176,2020-02-24,unpaid,facebook,0.0,0.0,0.0,80.0,0.0,0.0,
1177,2020-02-24,unpaid,internal,0.0,0.0,0.0,165.0,0.0,0.0,
1178,2020-02-24,unpaid,notset,0.0,0.0,0.0,27.0,1.0,1.0,
1179,2020-02-24,unpaid,organic,0.0,0.0,0.0,758.0,9.0,9.0,
1180,2020-02-24,unpaid,referral,0.0,0.0,0.0,89.0,1.0,1.0,
1181,2020-02-25,AdWords,adwords_bra,149.2,410.0,236.0,259.0,6.0,6.0,11982.0
1182,2020-02-25,AdWords,adwords_pla,10249.27,204468.0,2397.0,2484.0,22.0,22.0,29586.0
1183,2020-02-25,AdWords,adwords_rem,805.8,24714.0,248.0,268.0,2.0,2.0,2750.0
1184,2020-02-25,AdWords,adwords_sea,66.91,544.0,34.0,42.0,0.0,0.0,4709.0
1185,2020-02-25,FacebookBusinessAdsManager,facebook,219.56,8665.0,259.0,0.0,0.0,0.0,
1186,2020-02-25,FirmyCz,zbozi,80.54,651.0,3.0,1.0,0.0,0.0,
1187,2020-02-25,HeurekaCz,heureka,203.1,0.0,52.0,82.0,1.0,1.0,1035.0
1188,2020-02-25,Not tracked,notset,0.0,0.0,0.0,0.0,28.0,27.0,
1189,2020-02-25,RtbHouse,rtbhouse,3619.62,36847.0,786.0,564.0,6.0,6.0,18737.0
1190,2020-02-25,Silverpop,emailing,1379.31,0.0,0.0,1244.0,15.0,15.0,20808.0
1191,2020-02-25,Sklik,sklik_bra,72.4,150.0,107.0,123.0,3.0,3.0,19686.0
1192,2020-02-25,Sklik,sklik_pla,84.9,2150.0,27.0,29.0,0.0,0.0,
1193,2020-02-25,Sklik,sklik_rem,405.9,19104.0,126.0,138.0,1.0,1.0,1598.0
1194,2020-02-25,Sklik,sklik_sea,173.8,714.0,74.0,75.0,0.0,0.0,
1195,2020-02-25,ZboziCz,zbozi,931.62,20256.0,507.0,379.0,5.0,3.0,9453.0
1196,2020-02-25,unpaid,direct,0.0,0.0,0.0,526.0,11.0,10.0,
1197,2020-02-25,unpaid,facebook,0.0,0.0,0.0,108.0,0.0,0.0,
1198,2020-02-25,unpaid,internal,0.0,0.0,0.0,148.0,0.0,0.0,
1199,2020-02-25,unpaid,notset,0.0,0.0,0.0,31.0,0.0,0.0,
1200,2020-02-25,unpaid,organic,0.0,0.0,0.0,796.0,11.0,11.0,
1201,2020-02-25,unpaid,referral,0.0,0.0,0.0,166.0,4.0,3.0,
1202,2020-02-26,AdWords,adwords_bra,131.1,405.0,231.0,264.0,9.0,8.0,14990.0
1203,2020-02-26,AdWords,adwords_pla,13950.740000000002,257814.0,4161.0,4261.0,70.0,64.0,120650.0
1204,2020-02-26,AdWords,adwords_rem,810.65,27250.0,267.0,284.0,3.0,3.0,7943.0
1205,2020-02-26,AdWords,adwords_sea,61.3,530.0,27.0,33.0,0.0,0.0,
1206,2020-02-26,FacebookBusinessAdsManager,facebook,167.56,6864.0,157.0,0.0,0.0,0.0,
1207,2020-02-26,FirmyCz,zbozi,80.54,652.0,3.0,2.0,0.0,0.0,
1208,2020-02-26,HeurekaCz,heureka,108.20000000000005,0.0,33.0,89.0,0.0,0.0,1354.0
1209,2020-02-26,Not tracked,notset,0.0,0.0,0.0,0.0,21.0,18.0,
1210,2020-02-26,RtbHouse,rtbhouse,2291.83,42161.0,859.0,597.0,6.0,5.0,23039.0
1211,2020-02-26,Silverpop,emailing,1379.31,0.0,0.0,1185.0,21.0,21.0,41383.0
1212,2020-02-26,Sklik,sklik_bra,73.05,158.0,109.0,130.0,9.0,9.0,26876.0
1213,2020-02-26,Sklik,sklik_pla,115.7,5250.0,40.0,40.0,0.0,0.0,
1214,2020-02-26,Sklik,sklik_rem,404.7,21027.0,134.0,133.0,0.0,0.0,
1215,2020-02-26,Sklik,sklik_sea,201.53,920.0,83.0,80.0,0.0,0.0,
1216,2020-02-26,ZboziCz,zbozi,4649.84,45618.0,3006.0,2123.0,23.0,16.0,37602.0
1217,2020-02-26,unpaid,direct,0.0,0.0,0.0,614.0,14.0,13.0,
1218,2020-02-26,unpaid,facebook,0.0,0.0,0.0,20.0,0.0,0.0,
1219,2020-02-26,unpaid,internal,0.0,0.0,0.0,167.0,0.0,0.0,
1220,2020-02-26,unpaid,notset,0.0,0.0,0.0,34.0,2.0,2.0,
1221,2020-02-26,unpaid,organic,0.0,0.0,0.0,879.0,8.0,8.0,
1222,2020-02-26,unpaid,referral,0.0,0.0,0.0,225.0,5.0,5.0,
1223,2020-02-27,AdWords,adwords_bra,209.16,365.0,210.0,233.0,17.0,17.0,35447.0
1224,2020-02-27,AdWords,adwords_pla,8398.04,179492.0,2084.0,2140.0,19.0,18.0,56793.0
1225,2020-02-27,AdWords,adwords_rem,893.68,27678.0,292.0,319.0,1.0,1.0,727.0
1226,2020-02-27,AdWords,adwords_sea,60.34,455.0,30.0,38.0,0.0,0.0,
1227,2020-02-27,FacebookBusinessAdsManager,facebook,26.61,3651.0,5.0,0.0,0.0,0.0,
1228,2020-02-27,FirmyCz,zbozi,80.54,652.0,4.0,3.0,0.0,0.0,
1229,2020-02-27,HeurekaCz,heureka,118.7,0.0,36.0,59.0,1.0,1.0,512.0
1230,2020-02-27,Not tracked,notset,0.0,0.0,0.0,0.0,7.0,6.0,
1231,2020-02-27,RtbHouse,rtbhouse,882.63,37327.0,709.0,537.0,3.0,3.0,7332.0
1232,2020-02-27,Silverpop,emailing,1379.31,0.0,0.0,1239.0,9.0,9.0,15843.0
1233,2020-02-27,Sklik,sklik_bra,54.8,154.0,87.0,102.0,6.0,6.0,7322.0
1234,2020-02-27,Sklik,sklik_pla,110.0,6072.0,41.0,45.0,0.0,0.0,
1235,2020-02-27,Sklik,sklik_rem,448.3,21416.0,146.0,131.0,0.0,0.0,
1236,2020-02-27,Sklik,sklik_sea,158.98000000000002,935.0,65.0,61.0,0.0,0.0,
1237,2020-02-27,ZboziCz,zbozi,0.0,0.0,0.0,14.0,0.0,0.0,
1238,2020-02-27,unpaid,direct,0.0,0.0,0.0,668.0,14.0,14.0,
1239,2020-02-27,unpaid,facebook,0.0,0.0,0.0,18.0,0.0,0.0,
1240,2020-02-27,unpaid,internal,0.0,0.0,0.0,122.0,0.0,0.0,
1241,2020-02-27,unpaid,notset,0.0,0.0,0.0,21.0,1.0,1.0,
1242,2020-02-27,unpaid,organic,0.0,0.0,0.0,730.0,6.0,6.0,
1243,2020-02-27,unpaid,referral,0.0,0.0,0.0,74.0,1.0,1.0,
1244,2020-02-28,AdWords,adwords_bra,97.47,310.0,191.0,223.0,7.0,6.0,19346.0
1245,2020-02-28,AdWords,adwords_pla,7814.96,161628.0,2052.0,2108.0,24.0,24.0,40450.0
1246,2020-02-28,AdWords,adwords_rem,637.63,22558.0,215.0,238.0,2.0,2.0,2763.0
1247,2020-02-28,AdWords,adwords_sea,47.03,360.0,22.0,23.0,0.0,0.0,
1248,2020-02-28,FacebookBusinessAdsManager,facebook,25.67,3461.0,3.0,0.0,0.0,0.0,
1249,2020-02-28,FirmyCz,zbozi,80.54,651.0,3.0,0.0,0.0,0.0,
1250,2020-02-28,HeurekaCz,heureka,99.0,0.0,32.0,48.0,2.0,2.0,2478.0
1251,2020-02-28,Not tracked,notset,0.0,0.0,0.0,0.0,15.0,14.0,
1252,2020-02-28,RtbHouse,rtbhouse,1984.23,38247.0,754.0,544.0,9.0,9.0,22198.0
1253,2020-02-28,Silverpop,emailing,1379.31,0.0,0.0,1564.0,33.0,33.0,66960.0
1254,2020-02-28,Sklik,sklik_bra,54.4,132.0,94.0,118.0,5.0,5.0,12826.0
1255,2020-02-28,Sklik,sklik_pla,71.1,1936.0,29.0,32.0,2.0,2.0,4394.0
1256,2020-02-28,Sklik,sklik_rem,432.6,19045.0,130.0,130.0,0.0,0.0,
1257,2020-02-28,Sklik,sklik_sea,175.48,835.0,76.0,81.0,2.0,2.0,4005.0
1258,2020-02-28,ZboziCz,zbozi,0.0,0.0,0.0,5.0,0.0,0.0,
1259,2020-02-28,unpaid,direct,0.0,0.0,0.0,524.0,6.0,6.0,
1260,2020-02-28,unpaid,facebook,0.0,0.0,0.0,96.0,0.0,0.0,
1261,2020-02-28,unpaid,internal,0.0,0.0,0.0,150.0,1.0,1.0,
1262,2020-02-28,unpaid,notset,0.0,0.0,0.0,19.0,0.0,0.0,
1263,2020-02-28,unpaid,organic,0.0,0.0,0.0,668.0,9.0,9.0,
1264,2020-02-28,unpaid,referral,0.0,0.0,0.0,89.0,1.0,1.0,
1265,2020-02-29,AdWords,adwords_bra,101.28,288.0,144.0,163.0,8.0,8.0,60243.0
1266,2020-02-29,AdWords,adwords_pla,6689.74,148190.0,1967.0,1971.0,9.0,9.0,13757.0
1267,2020-02-29,AdWords,adwords_rem,1016.95,33408.0,286.0,303.0,0.0,0.0,
1268,2020-02-29,AdWords,adwords_sea,74.39,393.0,27.0,33.0,0.0,0.0,
1269,2020-02-29,FacebookBusinessAdsManager,facebook,23.06,3121.0,4.0,0.0,0.0,0.0,
1270,2020-02-29,FirmyCz,zbozi,80.54,652.0,3.0,2.0,0.0,0.0,
1271,2020-02-29,HeurekaCz,heureka,165.40000000000003,0.0,41.0,49.0,2.0,2.0,3558.0
1272,2020-02-29,Not tracked,notset,0.0,0.0,0.0,0.0,5.0,5.0,
1273,2020-02-29,RtbHouse,rtbhouse,993.58,29991.0,736.0,541.0,5.0,5.0,13203.0
1274,2020-02-29,Silverpop,emailing,1379.31,0.0,0.0,793.0,10.0,10.0,24795.0
1275,2020-02-29,Sklik,sklik_bra,45.8,119.0,72.0,72.0,1.0,1.0,1572.0
1276,2020-02-29,Sklik,sklik_pla,63.0,1964.0,25.0,28.0,0.0,0.0,
1277,2020-02-29,Sklik,sklik_rem,340.29999999999995,15287.0,106.0,116.0,1.0,1.0,401.0
1278,2020-02-29,Sklik,sklik_sea,171.64,554.0,64.0,69.0,2.0,2.0,5912.0
1279,2020-02-29,ZboziCz,zbozi,0.0,0.0,0.0,0.0,0.0,0.0,
1280,2020-02-29,unpaid,direct,0.0,0.0,0.0,478.0,4.0,4.0,
1281,2020-02-29,unpaid,facebook,0.0,0.0,0.0,28.0,0.0,0.0,
1282,2020-02-29,unpaid,internal,0.0,0.0,0.0,105.0,0.0,0.0,
1283,2020-02-29,unpaid,notset,0.0,0.0,0.0,21.0,0.0,0.0,
1284,2020-02-29,unpaid,organic,0.0,0.0,0.0,546.0,6.0,6.0,
1285,2020-02-29,unpaid,referral,0.0,0.0,0.0,95.0,2.0,2.0,
1286,2020-02-29,unpaid,referralradiobeat,0.0,0.0,0.0,1.0,0.0,0.0,
1287,2020-03-01,AdWords,adwords_bra,95.2,304.0,160.0,198.0,7.0,7.0,11460.0
1288,2020-03-01,AdWords,adwords_pla,9315.12,182571.0,2465.0,2478.0,37.0,37.0,39732.0
1289,2020-03-01,AdWords,adwords_rem,893.14,23697.0,245.0,276.0,1.0,1.0,1174.0
1290,2020-03-01,AdWords,adwords_sea,26.7,383.0,15.0,19.0,0.0,0.0,
1291,2020-03-01,FirmyCz,zbozi,80.54,651.0,3.0,2.0,0.0,0.0,
1292,2020-03-01,HeurekaCz,heureka,158.00000000000003,0.0,44.0,45.0,0.0,0.0,
1293,2020-03-01,Not tracked,notset,0.0,0.0,0.0,0.0,8.0,8.0,
1294,2020-03-01,RtbHouse,rtbhouse,1459.41,43995.0,1124.0,778.0,9.0,9.0,19127.0
1295,2020-03-01,Silverpop,emailing,1290.32,0.0,0.0,382.0,11.0,11.0,99080.0
1296,2020-03-01,Sklik,sklik_bra,68.1,139.0,103.0,117.0,3.0,3.0,7507.0
1297,2020-03-01,Sklik,sklik_pla,49.9,2173.0,18.0,22.0,1.0,1.0,539.0
1298,2020-03-01,Sklik,sklik_rem,447.2,19830.0,150.0,162.0,2.0,2.0,1671.0
1299,2020-03-01,Sklik,sklik_sea,173.15999999999997,656.0,75.0,72.0,0.0,0.0,
1300,2020-03-01,ZboziCz,zbozi,512.43,2718.0,52.0,38.0,0.0,0.0,
1301,2020-03-01,unpaid,direct,0.0,0.0,0.0,455.0,4.0,4.0,
1302,2020-03-01,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
1303,2020-03-01,unpaid,facebook,0.0,0.0,0.0,16.0,0.0,0.0,
1304,2020-03-01,unpaid,internal,0.0,0.0,0.0,137.0,0.0,0.0,
1305,2020-03-01,unpaid,notset,0.0,0.0,0.0,16.0,1.0,1.0,
1306,2020-03-01,unpaid,organic,0.0,0.0,0.0,639.0,4.0,4.0,
1307,2020-03-01,unpaid,referral,0.0,0.0,0.0,92.0,0.0,0.0,
1308,2020-03-02,AdWords,adwords_bra,174.3,425.0,233.0,259.0,3.0,2.0,15633.0
1309,2020-03-02,AdWords,adwords_pla,10320.69,201891.0,2406.0,2484.0,40.0,38.0,100880.0
1310,2020-03-02,AdWords,adwords_rem,896.98,25524.0,212.0,242.0,2.0,2.0,1290.0
1311,2020-03-02,AdWords,adwords_sea,47.27,458.0,24.0,35.0,0.0,0.0,
1312,2020-03-02,FirmyCz,zbozi,80.54,713.0,6.0,0.0,0.0,0.0,
1313,2020-03-02,HeurekaCz,heureka,121.6,0.0,37.0,54.0,2.0,2.0,2167.0
1314,2020-03-02,Not tracked,notset,0.0,0.0,0.0,0.0,23.0,20.0,
1315,2020-03-02,RtbHouse,rtbhouse,752.0,46514.0,1042.0,750.0,6.0,5.0,8327.0
1316,2020-03-02,Silverpop,emailing,1290.32,0.0,0.0,1389.0,29.0,27.0,128461.0
1317,2020-03-02,Sklik,sklik_bra,77.9,201.0,120.0,142.0,6.0,5.0,24650.0
1318,2020-03-02,Sklik,sklik_pla,115.1,1860.0,39.0,37.0,1.0,1.0,1778.0
1319,2020-03-02,Sklik,sklik_rem,360.1,22062.0,112.0,116.0,0.0,0.0,
1320,2020-03-02,Sklik,sklik_sea,140.49,697.0,61.0,69.0,1.0,1.0,1567.0
1321,2020-03-02,ZboziCz,zbozi,448.06,2545.0,54.0,43.0,2.0,2.0,3668.0
1322,2020-03-02,unpaid,direct,0.0,0.0,0.0,580.0,9.0,8.0,
1323,2020-03-02,unpaid,facebook,0.0,0.0,0.0,21.0,0.0,0.0,
1324,2020-03-02,unpaid,internal,0.0,0.0,0.0,163.0,1.0,1.0,
1325,2020-03-02,unpaid,notset,0.0,0.0,0.0,20.0,1.0,1.0,
1326,2020-03-02,unpaid,organic,0.0,0.0,0.0,781.0,11.0,9.0,
1327,2020-03-02,unpaid,referral,0.0,0.0,0.0,77.0,1.0,1.0,
1328,2020-03-03,AdWords,adwords_bra,151.3,495.0,248.0,292.0,8.0,8.0,12818.0
1329,2020-03-03,AdWords,adwords_pla,12343.32,227324.0,2781.0,2867.0,27.0,27.0,39332.0
1330,2020-03-03,AdWords,adwords_rem,888.17,23493.0,251.0,278.0,3.0,3.0,9422.0
1331,2020-03-03,AdWords,adwords_sea,76.33,640.0,31.0,41.0,1.0,1.0,639.0
1332,2020-03-03,FacebookBusinessAdsManager,facebook,102.94,3074.0,178.0,0.0,0.0,0.0,
1333,2020-03-03,FirmyCz,zbozi,80.54,714.0,7.0,3.0,0.0,0.0,
1334,2020-03-03,HeurekaCz,heureka,145.1,0.0,42.0,56.0,3.0,3.0,5983.0
1335,2020-03-03,Not tracked,notset,0.0,0.0,0.0,0.0,14.0,12.0,
1336,2020-03-03,RtbHouse,rtbhouse,2863.84,41698.0,994.0,712.0,8.0,7.0,41108.0
1337,2020-03-03,Silverpop,emailing,1290.32,0.0,0.0,1610.0,22.0,21.0,46683.0
1338,2020-03-03,Sklik,sklik_bra,55.04,132.0,101.0,114.0,3.0,3.0,6359.0
1339,2020-03-03,Sklik,sklik_pla,102.5,1858.0,38.0,40.0,1.0,1.0,4387.0
1340,2020-03-03,Sklik,sklik_rem,360.9,17633.0,118.0,113.0,3.0,3.0,2722.0
1341,2020-03-03,Sklik,sklik_sea,195.29,811.0,76.0,74.0,1.0,1.0,707.0
1342,2020-03-03,ZboziCz,zbozi,624.1,2765.0,69.0,51.0,2.0,2.0,1809.0
1343,2020-03-03,unpaid,direct,0.0,0.0,0.0,563.0,6.0,6.0,
1344,2020-03-03,unpaid,facebook,0.0,0.0,0.0,57.0,1.0,1.0,
1345,2020-03-03,unpaid,internal,0.0,0.0,0.0,204.0,0.0,0.0,
1346,2020-03-03,unpaid,notset,0.0,0.0,0.0,26.0,0.0,0.0,
1347,2020-03-03,unpaid,organic,0.0,0.0,0.0,806.0,11.0,11.0,
1348,2020-03-03,unpaid,referral,0.0,0.0,0.0,113.0,3.0,2.0,
1349,2020-03-04,AdWords,adwords_bra,146.94,450.0,231.0,278.0,10.0,9.0,33364.0
1350,2020-03-04,AdWords,adwords_pla,11838.72,209817.0,2617.0,2623.0,35.0,35.0,32274.0
1351,2020-03-04,AdWords,adwords_rem,882.92,15846.0,188.0,189.0,1.0,1.0,1486.0
1352,2020-03-04,AdWords,adwords_sea,53.21,442.0,22.0,29.0,0.0,0.0,
1353,2020-03-04,FacebookBusinessAdsManager,facebook,150.02,5698.0,250.0,0.0,0.0,0.0,
1354,2020-03-04,FirmyCz,zbozi,80.54,714.0,6.0,3.0,0.0,0.0,
1355,2020-03-04,HeurekaCz,heureka,112.8,0.0,35.0,48.0,3.0,3.0,3624.0
1356,2020-03-04,Not tracked,notset,0.0,0.0,0.0,0.0,22.0,21.0,
1357,2020-03-04,RtbHouse,rtbhouse,896.51,39661.0,880.0,643.0,5.0,5.0,11037.0
1358,2020-03-04,Silverpop,emailing,1290.32,0.0,0.0,1316.0,28.0,27.0,73712.0
1359,2020-03-04,Sklik,sklik_bra,70.97,134.0,96.0,104.0,3.0,3.0,5087.0
1360,2020-03-04,Sklik,sklik_pla,171.1,1643.0,51.0,43.0,1.0,1.0,128.0
1361,2020-03-04,Sklik,sklik_rem,386.80000000000007,16335.0,127.0,129.0,4.0,4.0,4045.0
1362,2020-03-04,Sklik,sklik_sea,142.39,719.0,58.0,58.0,0.0,0.0,
1363,2020-03-04,ZboziCz,zbozi,696.57,2406.0,68.0,51.0,0.0,0.0,
1364,2020-03-04,unpaid,direct,0.0,0.0,0.0,516.0,5.0,4.0,
1365,2020-03-04,unpaid,facebook,0.0,0.0,0.0,104.0,1.0,1.0,
1366,2020-03-04,unpaid,internal,0.0,0.0,0.0,213.0,1.0,1.0,
1367,2020-03-04,unpaid,notset,0.0,0.0,0.0,26.0,0.0,0.0,
1368,2020-03-04,unpaid,organic,0.0,0.0,0.0,720.0,5.0,5.0,
1369,2020-03-04,unpaid,referral,0.0,0.0,0.0,104.0,0.0,0.0,
1370,2020-03-05,AdWords,adwords_bra,193.18,393.0,212.0,269.0,7.0,7.0,33141.0
1371,2020-03-05,AdWords,adwords_pla,9002.43,191322.0,2124.0,2240.0,25.0,25.0,55703.0
1372,2020-03-05,AdWords,adwords_rem,829.97,25127.0,234.0,246.0,1.0,1.0,3332.0
1373,2020-03-05,AdWords,adwords_sea,69.72,466.0,29.0,35.0,0.0,0.0,
1374,2020-03-05,FacebookBusinessAdsManager,facebook,191.01,6977.0,285.0,0.0,0.0,0.0,
1375,2020-03-05,FirmyCz,zbozi,80.54,714.0,7.0,2.0,0.0,0.0,
1376,2020-03-05,HeurekaCz,heureka,139.8,0.0,43.0,43.0,3.0,3.0,2581.0
1377,2020-03-05,Not tracked,notset,0.0,0.0,0.0,0.0,17.0,16.0,
1378,2020-03-05,RtbHouse,rtbhouse,757.17,35405.0,789.0,574.0,2.0,2.0,2872.0
1379,2020-03-05,Silverpop,emailing,1290.32,0.0,0.0,1098.0,15.0,14.0,46125.0
1380,2020-03-05,Sklik,sklik_bra,59.7,161.0,106.0,130.0,8.0,7.0,57867.0
1381,2020-03-05,Sklik,sklik_pla,94.7,1909.0,36.0,36.0,0.0,0.0,
1382,2020-03-05,Sklik,sklik_rem,429.5,15532.0,132.0,118.0,1.0,1.0,403.0
1383,2020-03-05,Sklik,sklik_sea,149.75000000000003,870.0,62.0,63.0,2.0,2.0,2452.0
1384,2020-03-05,ZboziCz,zbozi,655.19,2561.0,63.0,48.0,1.0,1.0,64003.0
1385,2020-03-05,unpaid,direct,0.0,0.0,0.0,517.0,12.0,9.0,
1386,2020-03-05,unpaid,facebook,0.0,0.0,0.0,26.0,0.0,0.0,
1387,2020-03-05,unpaid,internal,0.0,0.0,0.0,185.0,0.0,0.0,
1388,2020-03-05,unpaid,notset,0.0,0.0,0.0,31.0,1.0,1.0,
1389,2020-03-05,unpaid,organic,0.0,0.0,0.0,717.0,12.0,12.0,
1390,2020-03-05,unpaid,referral,0.0,0.0,0.0,90.0,0.0,0.0,
1391,2020-03-06,AdWords,adwords_bra,156.89,373.0,210.0,243.0,10.0,8.0,27570.0
1392,2020-03-06,AdWords,adwords_pla,8222.460000000001,157744.0,2068.0,2171.0,33.0,33.0,56610.0
1393,2020-03-06,AdWords,adwords_rem,853.07,18831.0,222.0,231.0,0.0,0.0,
1394,2020-03-06,AdWords,adwords_sea,53.91,449.0,17.0,28.0,1.0,1.0,1174.0
1395,2020-03-06,FacebookBusinessAdsManager,facebook,277.46,7697.0,354.0,0.0,0.0,0.0,
1396,2020-03-06,FirmyCz,zbozi,80.54,713.0,6.0,3.0,0.0,0.0,
1397,2020-03-06,HeurekaCz,heureka,92.3,0.0,28.0,34.0,3.0,3.0,8440.0
1398,2020-03-06,Not tracked,notset,0.0,0.0,0.0,0.0,22.0,21.0,
1399,2020-03-06,RtbHouse,rtbhouse,705.46,36464.0,779.0,551.0,5.0,4.0,6394.0
1400,2020-03-06,Silverpop,emailing,1290.32,0.0,0.0,1320.0,16.0,15.0,46581.0
1401,2020-03-06,Sklik,sklik_bra,68.2,185.0,107.0,120.0,4.0,4.0,7222.0
1402,2020-03-06,Sklik,sklik_pla,83.6,1557.0,31.0,33.0,1.0,1.0,1562.0
1403,2020-03-06,Sklik,sklik_rem,339.1,16190.0,110.0,110.0,0.0,0.0,39.0
1404,2020-03-06,Sklik,sklik_sea,145.65999999999997,686.0,61.0,59.0,0.0,0.0,
1405,2020-03-06,ZboziCz,zbozi,455.85,2429.0,53.0,42.0,0.0,0.0,
1406,2020-03-06,unpaid,direct,0.0,0.0,0.0,534.0,7.0,6.0,
1407,2020-03-06,unpaid,facebook,0.0,0.0,0.0,61.0,1.0,1.0,
1408,2020-03-06,unpaid,internal,0.0,0.0,0.0,159.0,0.0,0.0,
1409,2020-03-06,unpaid,notset,0.0,0.0,0.0,24.0,2.0,2.0,
1410,2020-03-06,unpaid,organic,0.0,0.0,0.0,627.0,9.0,8.0,
1411,2020-03-06,unpaid,referral,0.0,0.0,0.0,70.0,0.0,0.0,
1412,2020-03-07,AdWords,adwords_bra,78.02,311.0,147.0,181.0,11.0,11.0,18665.0
1413,2020-03-07,AdWords,adwords_pla,6449.96,138562.0,1853.0,1922.0,19.0,18.0,27337.0
1414,2020-03-07,AdWords,adwords_rem,871.32,22172.0,232.0,256.0,0.0,0.0,
1415,2020-03-07,AdWords,adwords_sea,43.36,381.0,21.0,31.0,0.0,0.0,
1416,2020-03-07,FacebookBusinessAdsManager,facebook,71.66,1575.0,38.0,0.0,0.0,0.0,
1417,2020-03-07,FirmyCz,zbozi,80.54,714.0,6.0,1.0,0.0,0.0,
1418,2020-03-07,HeurekaCz,heureka,130.8,0.0,42.0,63.0,1.0,1.0,1287.0
1419,2020-03-07,Not tracked,notset,0.0,0.0,0.0,0.0,5.0,5.0,
1420,2020-03-07,RtbHouse,rtbhouse,1579.58,29936.0,691.0,480.0,3.0,2.0,24172.0
1421,2020-03-07,Silverpop,emailing,1290.32,0.0,0.0,824.0,21.0,21.0,54927.0
1422,2020-03-07,Sklik,sklik_bra,43.1,135.0,71.0,76.0,3.0,3.0,5506.0
1423,2020-03-07,Sklik,sklik_pla,72.7,1309.0,24.0,20.0,0.0,0.0,
1424,2020-03-07,Sklik,sklik_rem,376.7,12457.0,113.0,110.0,1.0,1.0,6614.0
1425,2020-03-07,Sklik,sklik_sea,172.99,675.0,71.0,74.0,0.0,0.0,
1426,2020-03-07,ZboziCz,zbozi,368.72,2545.0,56.0,46.0,1.0,1.0,293.0
1427,2020-03-07,unpaid,direct,0.0,0.0,0.0,475.0,3.0,3.0,
1428,2020-03-07,unpaid,facebook,0.0,0.0,0.0,14.0,0.0,0.0,
1429,2020-03-07,unpaid,internal,0.0,0.0,0.0,151.0,0.0,0.0,
1430,2020-03-07,unpaid,notset,0.0,0.0,0.0,17.0,1.0,1.0,
1431,2020-03-07,unpaid,organic,0.0,0.0,0.0,571.0,4.0,4.0,
1432,2020-03-07,unpaid,referral,0.0,0.0,0.0,69.0,2.0,2.0,
1433,2020-03-08,AdWords,adwords_bra,107.65,292.0,150.0,183.0,12.0,12.0,15402.0
1434,2020-03-08,AdWords,adwords_pla,9344.61,179378.0,2393.0,2517.0,33.0,32.0,57014.0
1435,2020-03-08,AdWords,adwords_rem,884.01,18729.0,196.0,202.0,4.0,3.0,7975.0
1436,2020-03-08,AdWords,adwords_sea,41.78,397.0,20.0,26.0,1.0,1.0,1576.0
1437,2020-03-08,FacebookBusinessAdsManager,facebook,256.9,5521.0,275.0,0.0,0.0,0.0,
1438,2020-03-08,FirmyCz,zbozi,80.54,714.0,7.0,2.0,0.0,0.0,
1439,2020-03-08,HeurekaCz,heureka,120.2,0.0,37.0,62.0,1.0,1.0,2062.0
1440,2020-03-08,Not tracked,notset,0.0,0.0,0.0,0.0,7.0,7.0,
1441,2020-03-08,RtbHouse,rtbhouse,1554.17,34825.0,876.0,644.0,10.0,10.0,19705.0
1442,2020-03-08,Silverpop,emailing,1290.32,0.0,0.0,430.0,21.0,20.0,65864.0
1443,2020-03-08,Sklik,sklik_bra,64.0,126.0,95.0,110.0,5.0,4.0,13162.0
1444,2020-03-08,Sklik,sklik_pla,84.8,1441.0,28.0,32.0,1.0,1.0,3395.0
1445,2020-03-08,Sklik,sklik_rem,0.0,0.0,0.0,154.0,2.0,2.0,3286.0
1446,2020-03-08,Sklik,sklik_sea,162.83,761.0,75.0,74.0,0.0,0.0,
1447,2020-03-08,ZboziCz,zbozi,528.02,2968.0,85.0,63.0,0.0,0.0,
1448,2020-03-08,unpaid,direct,0.0,0.0,0.0,480.0,11.0,10.0,
1449,2020-03-08,unpaid,facebook,0.0,0.0,0.0,22.0,1.0,1.0,
1450,2020-03-08,unpaid,internal,0.0,0.0,0.0,198.0,0.0,0.0,
1451,2020-03-08,unpaid,notset,0.0,0.0,0.0,14.0,0.0,0.0,
1452,2020-03-08,unpaid,organic,0.0,0.0,0.0,661.0,5.0,4.0,
1453,2020-03-08,unpaid,referral,0.0,0.0,0.0,82.0,0.0,0.0,
1454,2020-03-09,AdWords,adwords_bra,199.1,393.0,209.0,244.0,9.0,9.0,46020.0
1455,2020-03-09,AdWords,adwords_pla,11965.23,225697.0,2611.0,2692.0,27.0,27.0,35184.0
1456,2020-03-09,AdWords,adwords_rem,883.6,25894.0,203.0,218.0,0.0,0.0,
